Botswana,BWA,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,36500000,22060000,16750000,11990000,20840000,19740000,19220000,16790000,12750000,12270000
Brazil,BRA,Average grace period on new external debt commitments (years),DT.GPA.DPPG,12.1925,7.6402,10.2433,7.1314,6.836,7.4607,7.256,5.3562,7.7529,4.3172
Brazil,BRA,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,2428164617,3515651990.4,4418754602.2,12087957130.4,9764349759.4,2372149435.7,9990401346.5,6938914848.2,4646020216,1192860346.6
Brazil,BRA,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,1.5356,1.2148,1.5181,2.4993,3.288,2.8726,2.6819,2.4736,2.2927,2.2087
Brazil,BRA,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,0,0,0,0,0,0,579831000,0
Brazil,BRA,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,194303018016.9,238444452622.6,262957236462.6,281651138432.4,352364412862.6,404046105342.1,440515187632.7,483765362833.9,556919645475.4,543397354634.3
Brazil,BRA,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,14817079846,14542608082.5,16188429508,14053668932.5,13855308611.5,17292537281.1,14886156016.4,18295250886.4,17224894263.8,18502847928.1
Brazil,BRA,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,10.4594,16.4592,13.9353,14.126,18.5865,10.4295,7.3965,6.9261,10.4461,9.6322
Brazil,BRA,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,207780000,251690000,243920000,230900000,250090000,227460000,241830000,235930000,237620000,189580000
Bulgaria,BGR,Average grace period on new external debt commitments (years),DT.GPA.DPPG,2.5677,4.5235,5.103,5.3431,5.8493,4.8218,4.9794,6.4961,9.8992,11.9948
Bulgaria,BGR,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,102172553.6,454759266.2,726220952.9,280347000,320086680.6,205538262.4,173932810.6,341578740.9,155469392.4,206308492.1
Bulgaria,BGR,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,2.7666,1.9353,1.8038,1.6949,1.8459,1.8515,1.4472,1.1158,0.9129,0.8742
Bulgaria,BGR,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,44804983.7,122887984.1,0,0,0,958793,0,0
Bulgaria,BGR,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,28007279111.5,43822454674.9,53065088715.3,55670272322.5,50634705986.1,47642122517.6,51299201025.8,51473312877.1,46888511861.4,40115313562.7
Bulgaria,BGR,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,793869822.8,1412934451.3,1688704717.6,881270859.4,664291734.7,884616047.6,886888491.6,1002671807,895962764.1,2291473711.9
Bulgaria,BGR,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,28.7072,32.0303,34.5503,31.9686,29.9068,26.9669,26.8618,25.8847,23.777,21.8689
Bulgaria,BGR,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,0,0,0,0,0,0,0,0,0,0
Burkina Faso,BFA,Average grace period on new external debt commitments (years),DT.GPA.DPPG,10.0517,8.5451,9.0522,7.5503,8.9132,7.1308,7.3263,7.846,7.3481,6.7667
Burkina Faso,BFA,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,313784557.3,404792895.7,404798330.2,178012451,98395735.8,127444293.4,85871761.9,492512404,554811838.5,475726225.5
Burkina Faso,BFA,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,85.9311,83.5368,93.3393,88.1271,88.6793,88.7551,87.1083,87.3128,88.1985,87.8705
Burkina Faso,BFA,Debt stock reduction (current US$),DT.DSF.DPPG.CD,1281879833.9,1000,0,0,0,6315.1,0,0,0,0
Burkina Faso,BFA,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,1131707064.9,1465184536.2,1583206199.3,1916660539.1,2148428013,2290315843.9,2519205091,2564600411.8,2542888208.4,2622004631
Burkina Faso,BFA,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,17557478.3,17208744,14820500.7,15494065,18071353.3,20965498.2,21017942,22554472.1,23479332.8,22150011.5
Burkina Faso,BFA,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,7.8697,10.5799,0.5387,0,0,0,0,0,0,0
Burkina Faso,BFA,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,126670000,112860000,102230000,116220000,131900000,98780000,104120000,102190000,97290000,94020000
Burundi,BDI,Average grace period on new external debt commitments (years),DT.GPA.DPPG,10.0833,4.6834,5.7566,4.4444,0,5.83,10.2857,7.6971,2.7858,7.8641
Burundi,BDI,Commitments official creditors (COM current US$),DT.COM.OFFT.CD,3762827,2436805.5,49159544.8,18000000,0,115665856.2,31744448.1,129361867.4,152641248.3,21600000
Burundi,BDI,Concessional debt (% of total external debt),DT.DOD.ALLC.ZS,88.1214,88.9962,87.6943,62.3611,59.2516,59.091,60.9896,57.5993,57.8378,64.4973
Burundi,BDI,Debt stock reduction (current US$),DT.DSF.DPPG.CD,0,0,871000,675837839.3,722000,35807872.2,0,0,0,0
Burundi,BDI,External debt stocks total (DOD current US$),DT.DOD.DECT.CD,1371901889.5,1409730477.1,1390288828.7,607230101.8,620923162,604409004.8,667315097.4,683609365,690168169.4,625980490.9
Burundi,BDI,Interest payments on external debt total (INT current US$),DT.INT.DECT.CD,6299952.4,6907892.7,8336946,4417989,1930201.4,2151265.3,3135599.9,3777354.3,4556427.4,3739729.4
Burundi,BDI,Short-term debt (% of total external debt),DT.DOD.DSTC.ZS,2.7418,0.9789,1.2938,1.1527,2.5348,0.0699,1.0886,4.5735,6.9932,0.0423
Burundi,BDI,Technical cooperation grants (current US$),BX.GRT.TECH.CD.DT,50220000,39760000,63210000,60970000,73440000,67060000,75940000,92940000,105740000,57220000
